OrderID,Date,Time,TotalCost,EmployeeID,CustomerID
611,2024-12-07,18:30:00,17.45,5,
612,2025-03-01,13:45:00,8.95,1,148
613,2025-03-12,12:00:00,42.85,3,68
614,2025-04-04,08:45:00,56.55,5,50
615,2024-11-22,12:00:00,12.7,4,
616,2024-12-02,17:45:00,8.95,4,95
617,2024-12-29,16:30:00,10.7,3,
618,2025-02-08,09:30:00,13.2,8,54
619,2025-08-29,19:30:00,35.6,2,
620,2025-08-11,18:15:00,35.35,2,71
621,2025-02-17,13:30:00,38.85,8,26
622,2025-08-16,08:45:00,36.85,3,97
623,2025-02-21,21:15:00,24.9,3,12
624,2025-07-18,09:15:00,28.9,3,22
625,2025-06-10,19:15:00,36.85,2,
626,2025-08-04,19:00:00,39.85,5,110
627,2025-06-14,09:15:00,14.95,5,22
628,2025-09-11,21:30:00,15.2,4,62
629,2025-05-11,21:00:00,35.85,5,125
630,2025-06-07,09:15:00,11.7,8,
631,2025-03-06,19:15:00,33.85,5,
632,2025-08-25,19:00:00,39.1,3,19
633,2025-01-13,21:00:00,30.9,5,47
634,2025-07-18,13:45:00,23.4,1,
635,2025-06-28,14:45:00,16.2,8,
636,2025-02-14,14:15:00,32.35,8,35
637,2025-09-05,12:45:00,11.7,8,85
638,2025-05-02,12:30:00,13.7,4,
639,2025-06-25,11:45:00,52.8,3,144
640,2025-09-29,09:30:00,35.4,1,3
641,2024-12-11,18:15:00,40.1,3,61
642,2024-12-13,17:15:00,48.05,8,115
643,2025-06-15,08:00:00,25.65,2,155
644,2025-08-12,14:30:00,11.45,3,
645,2025-05-31,17:30:00,18.65,6,141
646,2025-02-11,15:45:00,20.65,5,15
647,2025-08-07,13:00:00,13.7,5,81
648,2025-09-12,19:45:00,23.65,2,113
649,2025-02-15,20:30:00,13.45,8,
650,2025-08-25,12:30:00,37.6,5,40
651,2025-08-09,15:30:00,33.65,8,
652,2025-04-24,15:00:00,37.35,5,
653,2025-02-15,13:30:00,43.6,7,
654,2025-05-20,14:00:00,29.15,2,3
655,2025-05-23,13:00:00,14.7,2,
656,2025-02-16,16:00:00,14.7,5,103
657,2025-09-19,09:30:00,34.4,2,143
658,2025-09-09,12:15:00,30.65,4,95
659,2025-02-26,19:00:00,36.1,7,11
660,2025-08-16,14:45:00,29.65,3,18
661,2024-12-29,18:00:00,24.15,7,130
662,2025-09-23,18:15:00,27.85,6,27
663,2024-12-07,16:45:00,8.95,8,117
664,2025-01-14,13:15:00,23.15,5,
665,2025-07-31,15:15:00,32.65,4,36
666,2025-08-07,12:45:00,14.7,4,10
667,2025-02-14,14:30:00,30.15,8,158
668,2025-06-07,18:15:00,12.7,7,119
669,2025-05-16,20:45:00,39.6,8,51
670,2025-08-25,19:30:00,39.85,4,72
671,2025-05-06,13:45:00,36.35,8,21
672,2025-03-07,12:00:00,36.85,8,93
673,2025-09-13,17:00:00,18.95,4,79
674,2025-09-13,13:00:00,24.65,6,
675,2025-08-25,19:45:00,50.55,5,2
676,2025-01-30,18:00:00,13.45,3,
677,2025-01-25,09:15:00,8.95,5,63
678,2025-08-29,18:45:00,37.85,5,37
679,2025-02-18,15:00:00,23.15,6,49
680,2025-06-08,14:15:00,17.45,5,144
681,2025-03-07,17:15:00,13.7,8,111
682,2025-06-21,13:00:00,14.45,5,25
683,2025-07-21,13:15:00,27.15,7,72
684,2025-01-20,17:00:00,25.4,4,
685,2024-12-23,08:30:00,28.4,5,110
686,2024-12-28,20:15:00,16.45,3,152
687,2025-04-12,10:30:00,11.45,6,80
688,2025-09-22,19:45:00,39.35,6,25
689,2025-05-04,14:45:00,26.15,3,92
690,2025-09-07,10:30:00,24.4,8,25
691,2025-03-03,19:45:00,39.35,5,
692,2025-03-10,10:00:00,13.7,6,
693,2025-01-18,14:00:00,25.4,5,82
694,2025-07-18,18:15:00,36.85,8,6
695,2025-04-18,09:30:00,11.45,6,127
696,2025-09-20,14:15:00,14.7,2,43
697,2025-08-26,13:00:00,35.35,5,68
698,2025-02-03,12:45:00,51.05,4,46
699,2025-01-11,12:00:00,30.65,6,
700,2025-08-19,17:45:00,28.9,7,
701,2024-11-28,20:15:00,34.85,3,97
702,2025-02-19,17:30:00,20.9,6,85
703,2025-07-04,10:30:00,25.65,5,127
704,2025-08-01,16:15:00,24.9,4,138
705,2025-03-14,17:30:00,28.15,4,49
706,2025-03-20,19:30:00,10.7,2,
707,2025-07-26,10:00:00,10.95,3,99
708,2025-01-22,18:30:00,29.65,2,100
709,2025-05-09,16:00:00,45.35,2,96
710,2024-11-22,14:30:00,27.9,8,
711,2025-04-22,12:00:00,13.2,8,145
712,2025-03-26,12:00:00,22.65,6,
713,2025-08-15,14:15:00,27.4,4,99
714,2025-02-14,20:15:00,25.65,8,96
715,2025-05-03,17:45:00,28.15,8,152
716,2025-03-03,10:15:00,9.45,8,139
717,2025-08-22,13:30:00,10.7,5,69
718,2025-05-18,17:45:00,47.8,7,
719,2025-09-09,20:30:00,21.4,8,26
720,2025-06-06,20:15:00,45.3,2,64
721,2025-06-06,16:30:00,13.45,3,32
722,2024-12-27,08:45:00,15.45,7,154
723,2025-02-06,21:15:00,14.95,2,107
724,2025-01-19,20:00:00,25.15,6,82
725,2025-08-25,18:45:00,42.85,4,
726,2025-07-18,17:45:00,11.7,6,
727,2025-04-08,16:30:00,13.45,3,140
728,2025-08-23,10:30:00,15.7,5,84
729,2025-06-07,09:45:00,21.9,8,
730,2025-05-24,12:45:00,14.7,7,9
731,2025-09-18,12:30:00,11.95,8,
732,2025-10-04,21:45:00,25.9,5,124
733,2025-06-07,17:15:00,13.7,6,
734,2025-06-26,15:30:00,10.95,7,
735,2025-02-19,09:45:00,10.95,4,39
736,2025-09-03,17:30:00,22.4,8,78
737,2025-02-15,20:15:00,48.3,8,37
738,2025-08-29,19:15:00,11.95,5,146
739,2025-07-05,20:15:00,28.9,4,67
740,2025-07-05,20:30:00,47.55,3,9
741,2024-12-20,20:00:00,26.15,4,
742,2025-01-05,21:45:00,42.1,6,65
743,2025-05-18,09:15:00,21.4,6,128
744,2025-09-06,12:00:00,10.7,2,3
745,2025-05-16,15:15:00,32.15,6,111
746,2025-01-25,13:45:00,27.15,6,59
747,2025-03-25,12:45:00,37.35,1,
748,2025-06-21,09:30:00,53.55,2,
749,2025-02-28,20:45:00,27.4,3,
750,2025-07-07,16:30:00,11.95,6,
751,2025-01-24,18:15:00,42.35,6,63
752,2025-09-06,09:30:00,14.2,7,
753,2025-01-25,21:15:00,10.7,3,44
754,2025-03-07,17:30:00,8.95,8,8
755,2025-05-03,18:15:00,11.7,2,54
756,2025-08-25,21:45:00,39.6,2,40
757,2025-03-08,14:00:00,15.95,5,
758,2024-12-06,17:00:00,14.7,6,73
759,2024-12-21,15:30:00,21.4,3,53
760,2025-09-24,19:15:00,31.9,4,144
761,2025-07-18,16:30:00,54.05,6,35
762,2025-05-03,11:30:00,11.7,2,19
763,2025-02-23,13:45:00,32.4,7,72
764,2024-12-01,16:15:00,13.7,8,111
765,2025-05-03,16:45:00,12.95,2,132
766,2025-09-26,21:45:00,13.7,3,
767,2025-04-12,16:30:00,50.55,6,53
768,2025-06-17,10:30:00,24.15,4,82
769,2025-08-17,09:15:00,38.35,8,43
770,2025-08-09,16:45:00,15.2,4,
771,2025-07-29,12:15:00,51.55,3,
772,2025-01-24,08:30:00,44.55,6,90
773,2025-02-10,20:15:00,25.9,2,
774,2025-03-29,16:00:00,33.65,8,121
775,2024-11-24,20:15:00,9.95,3,14
776,2024-11-23,12:00:00,27.65,4,130
777,2025-09-27,13:00:00,11.7,6,55
778,2025-04-20,17:30:00,13.7,3,113
779,2025-06-06,12:30:00,21.4,5,
780,2025-09-25,17:00:00,8.95,4,119
781,2024-11-30,20:30:00,53.8,6,155
782,2025-08-29,19:45:00,39.6,6,35
783,2024-12-08,21:30:00,14.45,6,
784,2025-03-29,15:00:00,14.45,5,57
785,2025-06-13,15:15:00,56.05,3,28
786,2025-04-06,11:15:00,41.85,8,134
787,2025-04-26,20:30:00,21.65,3,107
788,2025-05-15,20:45:00,26.4,3,8
789,2025-05-01,11:15:00,13.7,2,12
790,2025-02-22,08:15:00,24.4,2,
791,2025-09-30,15:15:00,32.15,7,88
792,2025-06-15,12:15:00,26.4,7,157
793,2025-03-24,15:45:00,26.4,3,21
794,2025-08-27,17:30:00,12.95,3,152
795,2025-07-12,15:15:00,9.95,6,6
796,2025-02-28,08:45:00,11.7,3,68
797,2025-05-18,12:45:00,23.9,3,43
798,2025-09-03,09:45:00,31.6,8,144
799,2025-08-25,16:15:00,63.5,6,89
800,2025-08-07,12:45:00,8.95,5,9
801,2025-06-21,15:45:00,16.2,5,
802,2025-04-12,13:45:00,13.7,8,14
803,2025-02-14,15:30:00,28.15,5,107
804,2025-01-13,21:00:00,10.7,2,115
805,2025-08-08,12:00:00,27.15,3,15
806,2025-04-06,12:00:00,15.2,4,37
807,2024-11-23,18:15:00,22.4,3,88
808,2025-06-13,13:45:00,27.15,4,62
809,2025-06-14,21:15:00,14.7,1,133
810,2025-09-27,12:45:00,26.4,8,45
811,2025-01-11,18:45:00,12.45,8,94
812,2025-04-05,21:45:00,39.6,5,5
813,2025-05-17,13:30:00,23.65,7,107
814,2025-08-18,09:45:00,26.15,8,14
815,2025-04-06,15:00:00,20.15,2,87
816,2025-05-31,14:00:00,22.15,8,49
817,2025-05-31,20:30:00,11.7,3,143
818,2025-08-04,17:30:00,11.7,5,99
819,2025-04-13,16:15:00,14.7,5,132
820,2025-03-01,19:45:00,25.15,2,45
821,2025-01-10,12:15:00,14.2,7,
822,2025-09-27,19:45:00,41.1,8,
823,2024-11-24,19:15:00,21.65,2,114
824,2025-05-05,15:00:00,33.35,2,90
825,2025-07-18,16:00:00,9.95,2,
826,2025-08-25,10:00:00,22.15,8,9
827,2025-03-22,18:15:00,38.85,6,146
828,2025-01-12,21:15:00,12.95,6,154
829,2025-01-03,17:30:00,25.15,2,92
830,2025-09-17,14:45:00,32.15,6,
831,2025-06-25,14:15:00,22.15,4,105
832,2025-03-28,18:30:00,25.9,3,3
833,2025-08-25,16:15:00,29.4,5,13
834,2025-04-25,17:15:00,14.95,8,3
835,2025-05-17,14:30:00,8.95,6,81
836,2025-03-29,21:00:00,10.45,8,101
837,2025-05-08,17:45:00,11.7,1,38
838,2025-02-11,13:45:00,10.45,4,
839,2025-03-14,19:15:00,14.7,5,
840,2025-07-09,12:30:00,10.95,8,
841,2025-02-01,18:00:00,51.3,7,70
842,2025-03-29,09:45:00,25.4,2,17
843,2024-11-22,19:45:00,23.9,7,
844,2025-09-02,18:30:00,52.8,3,63
845,2025-02-01,19:30:00,18.7,2,
846,2025-07-18,17:15:00,42.6,2,
847,2025-08-30,14:00:00,50.3,3,144
848,2024-11-27,13:30:00,22.4,5,139
849,2025-05-24,15:45:00,13.7,8,
850,2025-01-13,20:45:00,13.7,4,148
851,2025-02-14,20:45:00,37.35,5,65
852,2025-08-27,20:00:00,14.7,8,88
853,2025-05-02,20:15:00,28.4,3,
854,2024-12-20,13:00:00,29.4,5,102
855,2025-05-09,12:30:00,51.55,8,118
856,2025-02-08,13:45:00,43.55,3,
857,2025-01-04,17:00:00,26.4,2,118
858,2025-02-05,14:00:00,24.15,4,47
859,2025-06-21,21:30:00,19.65,2,67
860,2025-08-25,17:30:00,40.35,2,
861,2025-08-25,15:30:00,39.35,8,88
862,2025-05-15,12:15:00,28.15,5,
863,2025-07-01,12:15:00,39.85,2,48
864,2024-11-30,15:15:00,14.7,3,104
865,2025-05-10,18:45:00,14.2,6,45
866,2024-12-24,12:45:00,12.95,6,28
867,2025-07-19,10:00:00,22.9,7,62
868,2025-08-02,19:00:00,13.2,8,12
869,2025-03-06,20:45:00,7.95,2,43
870,2025-04-13,15:30:00,10.45,2,
871,2025-08-16,15:45:00,55.05,2,42
872,2025-07-18,19:45:00,10.45,8,12
873,2025-04-27,21:00:00,32.1,5,
874,2025-08-25,18:30:00,41.1,4,43
875,2025-06-05,19:00:00,9.95,2,123
876,2025-09-05,09:00:00,16.45,6,139
877,2025-03-15,19:00:00,27.15,5,39
878,2025-02-17,10:45:00,13.7,6,149
879,2025-08-03,13:45:00,37.85,5,
880,2024-12-29,15:00:00,12.95,7,93
881,2025-04-27,19:15:00,8.95,4,150
882,2025-04-05,20:30:00,10.7,6,
883,2025-06-01,12:15:00,21.15,3,7
884,2025-07-25,13:30:00,66.3,8,58
885,2025-05-18,19:15:00,47.05,5,152
886,2025-01-25,18:30:00,46.1,5,
887,2025-04-09,21:45:00,23.4,6,
888,2025-02-15,18:30:00,8.95,6,158
889,2025-06-28,17:45:00,23.4,7,61
890,2025-05-20,12:00:00,12.7,8,
891,2025-06-29,19:15:00,17.45,3,151
892,2025-01-11,13:45:00,10.95,4,123
893,2024-12-05,11:30:00,12.7,3,134
894,2024-12-21,20:45:00,18.65,2,
895,2025-02-19,14:45:00,27.65,5,66
896,2025-09-02,20:00:00,12.45,2,8
897,2025-01-31,14:45:00,9.95,5,8
898,2025-09-22,18:45:00,17.2,5,
899,2025-08-25,21:15:00,67.25,4,105
900,2025-07-13,15:15:00,47.55,1,123
901,2025-05-24,12:30:00,14.2,8,
902,2025-06-06,17:30:00,48.8,2,48
903,2025-07-01,17:45:00,24.4,7,63
904,2025-06-07,21:45:00,9.95,4,81
905,2025-02-28,19:45:00,34.1,4,154
906,2025-05-11,14:00:00,19.65,6,134
907,2025-05-04,15:00:00,49.55,6,6
908,2025-06-12,08:45:00,9.95,3,17
909,2025-01-11,12:15:00,13.7,5,23
910,2024-12-01,21:15:00,10.45,8,125
911,2025-06-10,16:00:00,41.6,3,23
912,2025-09-28,12:45:00,11.45,4,
913,2025-06-28,12:00:00,21.4,5,72
914,2025-07-01,08:15:00,23.65,2,
915,2025-02-15,18:30:00,25.4,4,
916,2024-12-12,08:30:00,11.7,6,104
917,2025-07-04,19:00:00,42.35,2,27
918,2025-05-30,14:15:00,43.85,1,155
919,2025-07-19,11:00:00,12.45,3,85
920,2025-03-29,14:45:00,11.95,7,
921,2025-01-28,20:00:00,12.95,5,76
922,2025-06-21,13:15:00,9.7,3,17
923,2025-07-15,18:45:00,21.4,7,
924,2024-12-03,18:30:00,24.15,8,106
925,2024-11-28,17:00:00,38.85,4,110
926,2025-06-18,21:45:00,21.65,1,104
927,2025-01-31,21:45:00,14.7,4,126
928,2025-08-23,12:00:00,11.7,2,
929,2025-05-11,14:45:00,35.35,7,113
930,2025-04-09,18:30:00,13.45,6,
931,2025-07-06,17:30:00,28.65,6,
932,2025-06-09,12:30:00,55.3,2,95
933,2024-12-24,13:30:00,8.95,5,12
934,2025-05-25,14:00:00,12.7,3,125
935,2025-08-25,11:45:00,26.9,7,88
936,2025-08-25,18:30:00,48.8,8,137
937,2024-12-22,19:30:00,28.4,6,26
938,2025-07-22,11:00:00,12.2,4,153
939,2024-12-15,17:30:00,22.4,4,62
940,2024-12-22,17:15:00,45.05,2,
941,2025-07-28,17:30:00,12.7,6,38
942,2025-04-02,18:00:00,44.05,6,138
943,2025-04-05,12:45:00,29.15,4,
944,2025-08-16,12:15:00,36.1,3,51
945,2024-12-15,19:45:00,7.95,8,29
946,2025-06-12,08:15:00,27.65,6,
947,2025-03-09,20:15:00,10.45,4,54
948,2025-08-16,12:30:00,63.3,7,10
949,2024-12-30,10:30:00,16.2,8,92
950,2025-08-01,21:30:00,10.7,2,
951,2025-08-02,13:30:00,23.65,4,96
952,2025-02-05,14:00:00,60.3,4,119
953,2025-06-06,12:30:00,29.9,7,41
954,2025-08-02,12:00:00,35.85,8,99
955,2025-02-02,10:45:00,56.05,5,25
956,2025-09-13,11:45:00,10.45,8,147
957,2025-07-05,18:45:00,10.95,6,
958,2025-03-14,17:15:00,23.4,6,137
959,2024-12-13,21:15:00,13.45,5,30
960,2025-01-24,18:30:00,41.85,7,
961,2025-01-25,14:45:00,42.35,4,145
962,2025-08-16,14:30:00,46.1,6,115
963,2025-08-25,20:15:00,50.05,4,
964,2025-04-05,14:15:00,16.2,2,34
965,2025-03-17,20:15:00,49.55,2,63
966,2025-03-07,17:45:00,40.55,6,37
967,2025-03-08,14:15:00,25.9,5,58
968,2025-07-30,10:15:00,16.45,6,107
969,2025-01-03,16:00:00,9.7,8,108
970,2025-06-06,19:00:00,25.4,5,145
971,2025-02-16,08:45:00,12.7,7,27
972,2025-06-20,17:15:00,47.85,2,
973,2025-08-25,13:45:00,58.55,6,59
974,2024-12-02,20:00:00,43.6,6,85
975,2025-02-07,08:00:00,11.7,2,38
976,2025-07-13,18:00:00,10.7,1,66
977,2025-06-14,19:45:00,40.1,7,
978,2025-02-28,20:30:00,14.7,6,122
979,2025-09-26,12:30:00,28.4,3,2
980,2024-12-14,15:15:00,52.8,3,92
981,2025-04-25,10:45:00,36.85,3,34
982,2025-06-13,12:30:00,26.9,6,
983,2025-04-03,14:00:00,26.4,7,43
984,2025-09-06,13:30:00,23.65,3,
985,2025-03-19,12:45:00,25.4,4,84
986,2025-07-15,11:15:00,12.7,8,82
987,2025-08-25,15:45:00,33.35,8,31
988,2025-08-25,15:00:00,38.85,3,92
989,2025-07-25,12:15:00,13.45,2,29
990,2025-08-25,11:00:00,24.65,8,9
991,2025-06-23,19:45:00,40.85,5,126
992,2025-03-01,12:15:00,14.7,7,86
993,2025-05-24,08:15:00,16.45,2,
994,2025-08-25,10:00:00,72.0,5,106
995,2025-07-09,19:15:00,14.45,8,
996,2025-09-06,12:30:00,29.9,2,153
997,2025-08-15,20:45:00,24.65,3,118
998,2025-01-04,20:45:00,29.15,6,131
999,2024-12-21,20:30:00,45.3,3,55
1000,2024-12-26,09:30:00,48.55,2,44
1001,2025-08-23,20:00:00,39.6,6,
1002,2025-03-13,13:30:00,12.45,4,77
1003,2025-02-02,17:45:00,26.9,2,25
1004,2025-08-25,12:30:00,55.55,2,
1005,2025-08-25,13:30:00,50.8,8,134
1006,2025-03-03,20:00:00,30.65,4,139
1007,2025-04-30,09:00:00,38.6,4,
1008,2025-09-22,13:00:00,55.55,3,67
1009,2025-09-12,13:30:00,12.7,5,3
1010,2025-08-12,13:15:00,11.95,4,53
1011,2024-11-28,13:30:00,38.1,5,13
1012,2025-09-27,16:15:00,14.7,6,3
1013,2025-03-21,17:00:00,22.9,3,140
1014,2025-02-08,20:00:00,52.55,8,55
1015,2025-07-27,19:00:00,10.95,3,12
1016,2024-12-13,13:45:00,22.4,4,66
1017,2024-12-28,19:30:00,10.7,3,
1018,2024-12-01,20:00:00,27.9,8,13
1019,2025-07-14,11:00:00,14.7,4,56
1020,2025-05-13,18:30:00,37.85,6,92
1021,2025-02-02,09:45:00,11.95,6,
1022,2025-09-10,13:30:00,10.95,6,
1023,2025-05-21,12:15:00,29.15,4,109
1024,2025-09-27,10:15:00,34.6,5,63
1025,2024-12-27,16:45:00,33.35,7,96
1026,2025-08-28,17:00:00,51.55,6,155
1027,2025-08-02,08:00:00,24.15,6,
1028,2025-08-25,16:30:00,64.0,3,1
1029,2025-03-01,13:30:00,23.15,1,27
1030,2025-01-05,12:15:00,21.65,7,125
1031,2025-08-25,13:00:00,23.9,6,
1032,2025-06-26,14:30:00,29.15,3,109
1033,2024-12-28,13:00:00,8.95,8,95
1034,2025-03-01,16:30:00,17.2,5,15
1035,2024-12-02,15:00:00,15.45,6,
1036,2025-04-25,14:30:00,42.6,6,13
1037,2025-05-31,12:00:00,10.7,6,14
1038,2025-04-24,16:45:00,54.3,6,132
1039,2025-06-02,14:30:00,40.35,6,
1040,2025-05-26,12:45:00,13.7,5,154
1041,2025-06-20,19:30:00,25.15,1,
1042,2025-06-23,12:15:00,14.7,5,
1043,2025-06-24,11:45:00,8.95,6,84
1044,2025-07-18,13:15:00,41.85,8,43
1045,2025-02-06,14:00:00,39.35,4,71
1046,2025-04-18,11:00:00,51.05,7,
1047,2025-09-09,20:30:00,35.1,3,
1048,2025-03-07,16:00:00,9.45,8,
1049,2025-08-31,18:15:00,52.05,8,4
1050,2025-05-09,08:00:00,35.6,2,27
1051,2025-04-22,08:00:00,13.45,3,56
1052,2025-09-12,10:15:00,14.7,1,132
1053,2025-01-22,20:00:00,21.15,5,
1054,2025-09-01,08:15:00,37.1,3,
1055,2024-11-24,12:45:00,44.1,8,117
1056,2025-05-02,19:00:00,31.35,8,
1057,2025-01-04,12:30:00,40.35,2,27
1058,2025-06-10,08:30:00,35.35,5,95
1059,2025-04-04,21:15:00,11.7,8,
1060,2025-05-01,20:30:00,37.35,8,11
1061,2025-09-20,19:45:00,39.35,7,114
1062,2025-07-23,20:45:00,24.9,6,125
1063,2025-04-30,18:30:00,24.65,7,
1064,2025-01-24,19:15:00,34.6,1,93
1065,2025-08-15,16:30:00,41.1,3,120
1066,2025-08-01,20:00:00,48.35,3,155
1067,2025-03-14,18:30:00,50.05,6,39
1068,2024-12-17,15:30:00,12.95,4,145
1069,2025-08-22,13:45:00,13.7,6,
1070,2025-03-03,09:30:00,28.9,4,30
1071,2025-02-15,16:15:00,32.15,3,25
1072,2025-05-23,18:00:00,7.95,4,76
1073,2025-08-26,18:45:00,35.35,5,64
1074,2025-01-23,08:00:00,13.7,4,
1075,2025-04-07,16:15:00,32.1,8,116
1076,2025-07-18,19:30:00,14.2,5,49
1077,2025-06-04,10:45:00,13.7,4,72
1078,2025-02-05,15:15:00,24.4,2,21
1079,2024-12-30,21:00:00,25.4,2,115
1080,2025-05-02,18:45:00,14.45,8,44
1081,2025-03-15,08:30:00,40.85,1,29
1082,2025-04-18,09:30:00,35.35,4,18
1083,2025-08-25,11:15:00,50.3,4,
1084,2024-11-30,10:15:00,29.15,6,50
1085,2025-09-25,21:30:00,27.9,8,36
1086,2025-08-25,12:15:00,36.85,1,8
1087,2025-05-24,18:45:00,32.65,2,
1088,2025-03-15,16:00:00,38.85,4,65
1089,2024-12-20,19:00:00,27.65,4,1
1090,2025-08-15,12:45:00,17.45,7,61
1091,2025-01-10,20:00:00,40.35,6,118
1092,2025-08-25,21:45:00,51.05,6,32
1093,2025-08-07,12:00:00,11.45,6,49
1094,2025-06-19,15:15:00,39.85,2,
1095,2025-02-09,21:15:00,31.15,6,10
1096,2025-09-17,14:15:00,63.8,2,98
1097,2025-09-21,14:00:00,16.2,6,
1098,2025-07-09,17:45:00,36.1,5,139
1099,2025-01-19,12:15:00,26.9,6,99
1100,2025-01-03,16:30:00,14.2,8,101
1101,2025-06-08,13:15:00,12.7,6,23
1102,2024-11-28,19:15:00,27.65,4,19
1103,2025-01-11,21:30:00,29.9,7,
1104,2025-06-20,21:45:00,19.9,5,
1105,2025-07-15,10:45:00,56.55,8,
1106,2024-12-02,12:45:00,29.15,6,
1107,2025-05-03,18:00:00,9.95,5,43
1108,2025-08-25,12:30:00,23.9,2,12
1109,2025-05-31,17:00:00,13.7,5,127
1110,2025-06-27,13:00:00,15.7,2,111
1111,2024-12-19,12:45:00,20.65,4,118
1112,2025-05-10,14:30:00,16.2,5,35
1113,2025-08-01,19:45:00,46.85,4,23
1114,2025-05-31,18:00:00,16.45,3,119
1115,2025-08-04,16:30:00,14.7,3,
1116,2025-02-22,19:15:00,17.2,3,74
1117,2025-08-23,18:00:00,37.1,7,61
1118,2025-09-20,12:00:00,32.15,7,76
1119,2025-06-12,17:30:00,28.15,1,
1120,2025-03-22,20:45:00,7.95,2,86
1121,2025-07-21,11:45:00,15.2,4,37
1122,2025-08-25,10:00:00,53.05,4,119
1123,2025-06-20,08:30:00,44.1,1,8
1124,2024-12-13,16:30:00,27.15,6,
1125,2025-07-12,17:15:00,38.6,3,144
1126,2024-12-14,20:30:00,12.45,2,117
1127,2025-08-23,10:15:00,16.2,3,111
1128,2025-09-02,14:45:00,23.15,2,
1129,2025-04-06,21:15:00,14.2,7,
1130,2025-03-22,16:45:00,27.15,3,98
1131,2024-12-14,14:00:00,12.45,3,49
1132,2025-08-12,14:30:00,12.95,4,96
1133,2025-03-12,18:45:00,25.65,7,109
1134,2025-05-13,14:30:00,47.55,8,23
1135,2025-03-14,20:15:00,21.65,8,113
1136,2025-08-15,21:45:00,29.15,5,92
1137,2025-07-19,14:15:00,26.15,8,123
1138,2025-06-07,11:15:00,11.7,8,67
1139,2024-11-30,11:30:00,27.9,2,110
1140,2025-06-02,15:45:00,30.9,1,88
1141,2024-12-06,21:45:00,10.7,4,120
1142,2024-12-28,12:00:00,26.4,6,
1143,2025-01-29,14:00:00,22.4,8,4
1144,2025-01-31,15:45:00,45.1,8,89
1145,2025-04-15,20:15:00,39.6,4,
1146,2025-01-31,14:45:00,13.7,4,151
1147,2025-05-11,20:15:00,28.9,4,108
1148,2025-08-25,14:30:00,35.35,4,27
1149,2025-04-13,14:45:00,32.6,3,
1150,2025-04-02,19:45:00,35.1,8,136
1151,2025-09-04,14:30:00,50.8,5,47
1152,2025-05-03,11:15:00,11.95,3,123
1153,2025-06-07,21:45:00,13.45,3,
1154,2024-12-27,08:45:00,39.35,6,98
1155,2025-02-28,12:30:00,12.7,4,37
1156,2025-08-25,20:30:00,32.35,6,
1157,2025-04-18,15:00:00,23.9,8,126
1158,2025-08-14,09:30:00,32.85,4,88
1159,2025-04-29,12:15:00,41.85,5,
1160,2025-05-08,09:15:00,13.2,3,90
1161,2025-01-06,15:15:00,24.4,4,
1162,2025-02-08,08:30:00,22.4,7,26
1163,2025-08-04,13:00:00,10.7,5,142
1164,2024-12-26,15:15:00,7.95,5,
1165,2025-02-01,17:30:00,15.7,2,
1166,2025-05-02,20:15:00,22.4,2,52
1167,2025-03-16,19:45:00,51.8,2,
1168,2025-02-15,19:45:00,25.65,6,82
1169,2025-03-01,19:15:00,24.9,5,73
1170,2025-08-25,14:15:00,56.3,6,57
1171,2025-04-15,20:00:00,11.7,4,63
1172,2025-09-12,21:30:00,14.45,8,80
1173,2025-02-08,14:45:00,24.15,4,102
1174,2025-02-28,09:15:00,19.9,3,148
1175,2025-06-27,13:45:00,9.95,6,120
1176,2025-08-30,20:45:00,11.45,5,
1177,2025-04-08,14:15:00,54.3,2,
1178,2024-12-25,19:45:00,23.65,4,
1179,2025-08-10,19:15:00,11.7,6,144
1180,2025-06-29,16:00:00,22.4,3,19
1181,2025-09-05,12:15:00,14.7,8,123
1182,2025-07-11,19:00:00,9.7,2,76
1183,2024-12-20,16:45:00,8.95,4,
1184,2024-11-29,15:00:00,56.8,4,145
1185,2024-12-07,20:30:00,13.45,4,107
1186,2025-01-20,18:00:00,13.7,8,147
1187,2025-04-05,20:00:00,24.65,5,82
1188,2025-05-10,18:00:00,8.95,3,3
1189,2024-12-23,20:00:00,26.15,8,132
1190,2025-09-25,12:15:00,35.65,7,129
1191,2025-08-01,15:45:00,47.8,8,
1192,2025-01-31,13:45:00,22.4,8,65
1193,2025-05-23,12:30:00,9.95,3,59
1194,2024-12-25,18:15:00,42.35,6,
1195,2025-06-07,20:45:00,23.4,3,8
1196,2025-08-25,19:15:00,60.55,5,32
1197,2025-03-20,18:00:00,26.9,8,14
1198,2025-01-26,18:30:00,9.95,2,49
1199,2025-04-26,15:45:00,37.1,6,70
1200,2025-05-16,18:45:00,29.15,6,69
1201,2024-11-30,14:15:00,9.95,5,151
1202,2025-01-08,17:15:00,64.05,6,128
1203,2025-05-23,18:30:00,42.1,6,
1204,2025-04-01,18:45:00,29.9,1,
1205,2025-07-18,16:45:00,13.45,3,93
1206,2025-03-08,10:30:00,44.35,3,127
1207,2025-01-18,19:00:00,11.95,8,117
1208,2025-01-10,20:30:00,27.9,7,23
1209,2025-02-08,16:45:00,10.7,8,124
1210,2025-02-18,15:45:00,30.15,1,48
1211,2025-09-19,14:45:00,10.7,6,117
1212,2025-08-25,18:15:00,59.8,4,
1213,2025-08-25,08:45:00,43.1,8,107
1214,2025-05-12,11:45:00,51.8,6,16
